,day,field,timestamp,value
113084,2024-09-30,movement_30_sec,2024-09-30 04:25:01-07:00,1
113085,2024-09-30,movement_30_sec,2024-09-30 04:25:31-07:00,1
113086,2024-09-30,movement_30_sec,2024-09-30 04:26:01-07:00,1
113087,2024-09-30,movement_30_sec,2024-09-30 04:26:31-07:00,1
113088,2024-09-30,movement_30_sec,2024-09-30 04:27:01-07:00,1
113089,2024-09-30,movement_30_sec,2024-09-30 04:27:31-07:00,1
113090,2024-09-30,movement_30_sec,2024-09-30 04:28:01-07:00,1
113091,2024-09-30,movement_30_sec,2024-09-30 04:28:31-07:00,2
113092,2024-09-30,movement_30_sec,2024-09-30 04:29:01-07:00,1
113093,2024-09-30,movement_30_sec,2024-09-30 04:29:31-07:00,2
113094,2024-09-30,movement_30_sec,2024-09-30 04:30:01-07:00,2
113095,2024-09-30,movement_30_sec,2024-09-30 04:30:31-07:00,1
113096,2024-09-30,movement_30_sec,2024-09-30 04:31:01-07:00,1
113097,2024-09-30,movement_30_sec,2024-09-30 04:31:31-07:00,1
113098,2024-09-30,movement_30_sec,2024-09-30 04:32:01-07:00,2
113099,2024-09-30,movement_30_sec,2024-09-30 04:32:31-07:00,2
113100,2024-09-30,movement_30_sec,2024-09-30 04:33:01-07:00,3
113101,2024-09-30,movement_30_sec,2024-09-30 04:33:31-07:00,1
113102,2024-09-30,movement_30_sec,2024-09-30 04:34:01-07:00,1
113103,2024-09-30,movement_30_sec,2024-09-30 04:34:31-07:00,1
113104,2024-09-30,movement_30_sec,2024-09-30 04:35:01-07:00,1
113105,2024-09-30,movement_30_sec,2024-09-30 04:35:31-07:00,1
113106,2024-09-30,movement_30_sec,2024-09-30 04:36:01-07:00,1
113107,2024-09-30,movement_30_sec,2024-09-30 04:36:31-07:00,1
113108,2024-09-30,movement_30_sec,2024-09-30 04:37:01-07:00,2
113109,2024-09-30,movement_30_sec,2024-09-30 04:37:31-07:00,1
113110,2024-09-30,movement_30_sec,2024-09-30 04:38:01-07:00,3
113111,2024-09-30,movement_30_sec,2024-09-30 04:38:31-07:00,1
113112,2024-09-30,movement_30_sec,2024-09-30 04:39:01-07:00,1
113113,2024-09-30,movement_30_sec,2024-09-30 04:39:31-07:00,1
113114,2024-09-30,movement_30_sec,2024-09-30 04:40:01-07:00,1
113115,2024-09-30,movement_30_sec,2024-09-30 04:40:31-07:00,2
113116,2024-09-30,movement_30_sec,2024-09-30 04:41:01-07:00,1
113117,2024-09-30,movement_30_sec,2024-09-30 04:41:31-07:00,1
113118,2024-09-30,movement_30_sec,2024-09-30 04:42:01-07:00,2
113119,2024-09-30,movement_30_sec,2024-09-30 04:42:31-07:00,1
113120,2024-09-30,movement_30_sec,2024-09-30 04:43:01-07:00,2
113121,2024-09-30,movement_30_sec,2024-09-30 04:43:31-07:00,3
113122,2024-09-30,movement_30_sec,2024-09-30 04:44:01-07:00,1
113123,2024-09-30,movement_30_sec,2024-09-30 04:44:31-07:00,1
113124,2024-09-30,movement_30_sec,2024-09-30 04:45:01-07:00,1
113125,2024-09-30,movement_30_sec,2024-09-30 04:45:31-07:00,2
113126,2024-09-30,movement_30_sec,2024-09-30 04:46:01-07:00,1
113127,2024-09-30,movement_30_sec,2024-09-30 04:46:31-07:00,1
113128,2024-09-30,movement_30_sec,2024-09-30 04:47:01-07:00,1
113129,2024-09-30,movement_30_sec,2024-09-30 04:47:31-07:00,1
113130,2024-09-30,movement_30_sec,2024-09-30 04:48:01-07:00,1
113131,2024-09-30,movement_30_sec,2024-09-30 04:48:31-07:00,1
113132,2024-09-30,movement_30_sec,2024-09-30 04:49:01-07:00,3
113133,2024-09-30,movement_30_sec,2024-09-30 04:49:31-07:00,2
113134,2024-09-30,movement_30_sec,2024-09-30 04:50:01-07:00,1
113135,2024-09-30,movement_30_sec,2024-09-30 04:50:31-07:00,1
113136,2024-09-30,movement_30_sec,2024-09-30 04:51:01-07:00,1
113137,2024-09-30,movement_30_sec,2024-09-30 04:51:31-07:00,1
113138,2024-09-30,movement_30_sec,2024-09-30 04:52:01-07:00,1
113139,2024-09-30,movement_30_sec,2024-09-30 04:52:31-07:00,1
113140,2024-09-30,movement_30_sec,2024-09-30 04:53:01-07:00,1
113141,2024-09-30,movement_30_sec,2024-09-30 04:53:31-07:00,1
113142,2024-09-30,movement_30_sec,2024-09-30 04:54:01-07:00,1
113143,2024-09-30,movement_30_sec,2024-09-30 04:54:31-07:00,1
113144,2024-09-30,movement_30_sec,2024-09-30 04:55:01-07:00,2
113145,2024-09-30,movement_30_sec,2024-09-30 04:55:31-07:00,1
113146,2024-09-30,movement_30_sec,2024-09-30 04:56:01-07:00,2
113147,2024-09-30,movement_30_sec,2024-09-30 04:56:31-07:00,1
113148,2024-09-30,movement_30_sec,2024-09-30 04:57:01-07:00,1
113149,2024-09-30,movement_30_sec,2024-09-30 04:57:31-07:00,1
113150,2024-09-30,movement_30_sec,2024-09-30 04:58:01-07:00,1
113151,2024-09-30,movement_30_sec,2024-09-30 04:58:31-07:00,2
113152,2024-09-30,movement_30_sec,2024-09-30 04:59:01-07:00,2
113153,2024-09-30,movement_30_sec,2024-09-30 04:59:31-07:00,1
113154,2024-09-30,movement_30_sec,2024-09-30 05:00:01-07:00,1
113155,2024-09-30,movement_30_sec,2024-09-30 05:00:31-07:00,1
113156,2024-09-30,movement_30_sec,2024-09-30 05:01:01-07:00,1
113157,2024-09-30,movement_30_sec,2024-09-30 05:01:31-07:00,1
113158,2024-09-30,movement_30_sec,2024-09-30 05:02:01-07:00,1
113159,2024-09-30,movement_30_sec,2024-09-30 05:02:31-07:00,2
113160,2024-09-30,movement_30_sec,2024-09-30 05:03:01-07:00,1
113161,2024-09-30,movement_30_sec,2024-09-30 05:03:31-07:00,1
113162,2024-09-30,movement_30_sec,2024-09-30 05:04:01-07:00,1
113163,2024-09-30,movement_30_sec,2024-09-30 05:04:31-07:00,1
113164,2024-09-30,movement_30_sec,2024-09-30 05:05:01-07:00,1
113165,2024-09-30,movement_30_sec,2024-09-30 05:05:31-07:00,1
113166,2024-09-30,movement_30_sec,2024-09-30 05:06:01-07:00,1
113167,2024-09-30,movement_30_sec,2024-09-30 05:06:31-07:00,1
113168,2024-09-30,movement_30_sec,2024-09-30 05:07:01-07:00,1
113169,2024-09-30,movement_30_sec,2024-09-30 05:07:31-07:00,1
113170,2024-09-30,movement_30_sec,2024-09-30 05:08:01-07:00,1
113171,2024-09-30,movement_30_sec,2024-09-30 05:08:31-07:00,1
113172,2024-09-30,movement_30_sec,2024-09-30 05:09:01-07:00,2
113173,2024-09-30,movement_30_sec,2024-09-30 05:09:31-07:00,1
113174,2024-09-30,movement_30_sec,2024-09-30 05:10:01-07:00,1
113175,2024-09-30,movement_30_sec,2024-09-30 05:10:31-07:00,1
113176,2024-09-30,movement_30_sec,2024-09-30 05:11:01-07:00,1
113177,2024-09-30,movement_30_sec,2024-09-30 05:11:31-07:00,1
113178,2024-09-30,movement_30_sec,2024-09-30 05:12:01-07:00,1
113179,2024-09-30,movement_30_sec,2024-09-30 05:12:31-07:00,1
113180,2024-09-30,movement_30_sec,2024-09-30 05:13:01-07:00,1
113181,2024-09-30,movement_30_sec,2024-09-30 05:13:31-07:00,1
113182,2024-09-30,movement_30_sec,2024-09-30 05:14:01-07:00,1
113183,2024-09-30,movement_30_sec,2024-09-30 05:14:31-07:00,1
113184,2024-09-30,movement_30_sec,2024-09-30 05:15:01-07:00,1
113185,2024-09-30,movement_30_sec,2024-09-30 05:15:31-07:00,2
113186,2024-09-30,movement_30_sec,2024-09-30 05:16:01-07:00,2
113187,2024-09-30,movement_30_sec,2024-09-30 05:16:31-07:00,1
113188,2024-09-30,movement_30_sec,2024-09-30 05:17:01-07:00,1
113189,2024-09-30,movement_30_sec,2024-09-30 05:17:31-07:00,1
113190,2024-09-30,movement_30_sec,2024-09-30 05:18:01-07:00,2
113191,2024-09-30,movement_30_sec,2024-09-30 05:18:31-07:00,1
113192,2024-09-30,movement_30_sec,2024-09-30 05:19:01-07:00,1
113193,2024-09-30,movement_30_sec,2024-09-30 05:19:31-07:00,1
113194,2024-09-30,movement_30_sec,2024-09-30 05:20:01-07:00,1
113195,2024-09-30,movement_30_sec,2024-09-30 05:20:31-07:00,1
113196,2024-09-30,movement_30_sec,2024-09-30 05:21:01-07:00,1
113197,2024-09-30,movement_30_sec,2024-09-30 05:21:31-07:00,1
113198,2024-09-30,movement_30_sec,2024-09-30 05:22:01-07:00,1
113199,2024-09-30,movement_30_sec,2024-09-30 05:22:31-07:00,1
113200,2024-09-30,movement_30_sec,2024-09-30 05:23:01-07:00,1
113201,2024-09-30,movement_30_sec,2024-09-30 05:23:31-07:00,1
113202,2024-09-30,movement_30_sec,2024-09-30 05:24:01-07:00,1
113203,2024-09-30,movement_30_sec,2024-09-30 05:24:31-07:00,1
113204,2024-09-30,movement_30_sec,2024-09-30 05:25:01-07:00,2
113205,2024-09-30,movement_30_sec,2024-09-30 05:25:31-07:00,1
113206,2024-09-30,movement_30_sec,2024-09-30 05:26:01-07:00,1
113207,2024-09-30,movement_30_sec,2024-09-30 05:26:31-07:00,2
113208,2024-09-30,movement_30_sec,2024-09-30 05:27:01-07:00,1
113209,2024-09-30,movement_30_sec,2024-09-30 05:27:31-07:00,1
113210,2024-09-30,movement_30_sec,2024-09-30 05:28:01-07:00,2
113211,2024-09-30,movement_30_sec,2024-09-30 05:28:31-07:00,2
113212,2024-09-30,movement_30_sec,2024-09-30 05:29:01-07:00,1
113213,2024-09-30,movement_30_sec,2024-09-30 05:29:31-07:00,1
113214,2024-09-30,movement_30_sec,2024-09-30 05:30:01-07:00,1
113215,2024-09-30,movement_30_sec,2024-09-30 05:30:31-07:00,1
113216,2024-09-30,movement_30_sec,2024-09-30 05:31:01-07:00,1
113217,2024-09-30,movement_30_sec,2024-09-30 05:31:31-07:00,1
113218,2024-09-30,movement_30_sec,2024-09-30 05:32:01-07:00,1
113219,2024-09-30,movement_30_sec,2024-09-30 05:32:31-07:00,1
113220,2024-09-30,movement_30_sec,2024-09-30 05:33:01-07:00,1
113221,2024-09-30,movement_30_sec,2024-09-30 05:33:31-07:00,1
113222,2024-09-30,movement_30_sec,2024-09-30 05:34:01-07:00,1
113223,2024-09-30,movement_30_sec,2024-09-30 05:34:31-07:00,1
113224,2024-09-30,movement_30_sec,2024-09-30 05:35:01-07:00,1
113225,2024-09-30,movement_30_sec,2024-09-30 05:35:31-07:00,1
113226,2024-09-30,movement_30_sec,2024-09-30 05:36:01-07:00,1
113227,2024-09-30,movement_30_sec,2024-09-30 05:36:31-07:00,1
113228,2024-09-30,movement_30_sec,2024-09-30 05:37:01-07:00,1
113229,2024-09-30,movement_30_sec,2024-09-30 05:37:31-07:00,1
113230,2024-09-30,movement_30_sec,2024-09-30 05:38:01-07:00,1
113231,2024-09-30,movement_30_sec,2024-09-30 05:38:31-07:00,1
113232,2024-09-30,movement_30_sec,2024-09-30 05:39:01-07:00,1
113233,2024-09-30,movement_30_sec,2024-09-30 05:39:31-07:00,1
113234,2024-09-30,movement_30_sec,2024-09-30 05:40:01-07:00,1
113235,2024-09-30,movement_30_sec,2024-09-30 05:40:31-07:00,3
113236,2024-09-30,movement_30_sec,2024-09-30 05:41:01-07:00,2
113237,2024-09-30,movement_30_sec,2024-09-30 05:41:31-07:00,1
113238,2024-09-30,movement_30_sec,2024-09-30 05:42:01-07:00,2
113239,2024-09-30,movement_30_sec,2024-09-30 05:42:31-07:00,1
113240,2024-09-30,movement_30_sec,2024-09-30 05:43:01-07:00,1
113241,2024-09-30,movement_30_sec,2024-09-30 05:43:31-07:00,1
113242,2024-09-30,movement_30_sec,2024-09-30 05:44:01-07:00,1
113243,2024-09-30,movement_30_sec,2024-09-30 05:44:31-07:00,1
113244,2024-09-30,movement_30_sec,2024-09-30 05:45:01-07:00,1
113245,2024-09-30,movement_30_sec,2024-09-30 05:45:31-07:00,1
113246,2024-09-30,movement_30_sec,2024-09-30 05:46:01-07:00,1
113247,2024-09-30,movement_30_sec,2024-09-30 05:46:31-07:00,1
113248,2024-09-30,movement_30_sec,2024-09-30 05:47:01-07:00,1
113249,2024-09-30,movement_30_sec,2024-09-30 05:47:31-07:00,1
113250,2024-09-30,movement_30_sec,2024-09-30 05:48:01-07:00,1
113251,2024-09-30,movement_30_sec,2024-09-30 05:48:31-07:00,1
113252,2024-09-30,movement_30_sec,2024-09-30 05:49:01-07:00,2
113253,2024-09-30,movement_30_sec,2024-09-30 05:49:31-07:00,2
113254,2024-09-30,movement_30_sec,2024-09-30 05:50:01-07:00,1
113255,2024-09-30,movement_30_sec,2024-09-30 05:50:31-07:00,1
113256,2024-09-30,movement_30_sec,2024-09-30 05:51:01-07:00,2
113257,2024-09-30,movement_30_sec,2024-09-30 05:51:31-07:00,1
113258,2024-09-30,movement_30_sec,2024-09-30 05:52:01-07:00,1
113259,2024-09-30,movement_30_sec,2024-09-30 05:52:31-07:00,1
113260,2024-09-30,movement_30_sec,2024-09-30 05:53:01-07:00,1
113261,2024-09-30,movement_30_sec,2024-09-30 05:53:31-07:00,1
113262,2024-09-30,movement_30_sec,2024-09-30 05:54:01-07:00,2
113263,2024-09-30,movement_30_sec,2024-09-30 05:54:31-07:00,2
113264,2024-09-30,movement_30_sec,2024-09-30 05:55:01-07:00,1
113265,2024-09-30,movement_30_sec,2024-09-30 05:55:31-07:00,2
113266,2024-09-30,movement_30_sec,2024-09-30 05:56:01-07:00,1
113267,2024-09-30,movement_30_sec,2024-09-30 05:56:31-07:00,1
113268,2024-09-30,movement_30_sec,2024-09-30 05:57:01-07:00,1
113269,2024-09-30,movement_30_sec,2024-09-30 05:57:31-07:00,1
113270,2024-09-30,movement_30_sec,2024-09-30 05:58:01-07:00,1
113271,2024-09-30,movement_30_sec,2024-09-30 05:58:31-07:00,1
113272,2024-09-30,movement_30_sec,2024-09-30 05:59:01-07:00,1
113273,2024-09-30,movement_30_sec,2024-09-30 05:59:31-07:00,2
113274,2024-09-30,movement_30_sec,2024-09-30 06:00:01-07:00,1
113275,2024-09-30,movement_30_sec,2024-09-30 06:00:31-07:00,2
113276,2024-09-30,movement_30_sec,2024-09-30 06:01:01-07:00,2
113277,2024-09-30,movement_30_sec,2024-09-30 06:01:31-07:00,2
113278,2024-09-30,movement_30_sec,2024-09-30 06:02:01-07:00,1
113279,2024-09-30,movement_30_sec,2024-09-30 06:02:31-07:00,1
113280,2024-09-30,movement_30_sec,2024-09-30 06:03:01-07:00,1
113281,2024-09-30,movement_30_sec,2024-09-30 06:03:31-07:00,3
113282,2024-09-30,movement_30_sec,2024-09-30 06:04:01-07:00,2
113283,2024-09-30,movement_30_sec,2024-09-30 06:04:31-07:00,1
113284,2024-09-30,movement_30_sec,2024-09-30 06:05:01-07:00,1
113285,2024-09-30,movement_30_sec,2024-09-30 06:05:31-07:00,1
113286,2024-09-30,movement_30_sec,2024-09-30 06:06:01-07:00,1
113287,2024-09-30,movement_30_sec,2024-09-30 06:06:31-07:00,1
113288,2024-09-30,movement_30_sec,2024-09-30 06:07:01-07:00,1
113289,2024-09-30,movement_30_sec,2024-09-30 06:07:31-07:00,1
113290,2024-09-30,movement_30_sec,2024-09-30 06:08:01-07:00,1
113291,2024-09-30,movement_30_sec,2024-09-30 06:08:31-07:00,1
113292,2024-09-30,movement_30_sec,2024-09-30 06:09:01-07:00,1
113293,2024-09-30,movement_30_sec,2024-09-30 06:09:31-07:00,2
113294,2024-09-30,movement_30_sec,2024-09-30 06:10:01-07:00,1
113295,2024-09-30,movement_30_sec,2024-09-30 06:10:31-07:00,1
113296,2024-09-30,movement_30_sec,2024-09-30 06:11:01-07:00,3
113297,2024-09-30,movement_30_sec,2024-09-30 06:11:31-07:00,1
113298,2024-09-30,movement_30_sec,2024-09-30 06:12:01-07:00,1
113299,2024-09-30,movement_30_sec,2024-09-30 06:12:31-07:00,1
113300,2024-09-30,movement_30_sec,2024-09-30 06:13:01-07:00,1
113301,2024-09-30,movement_30_sec,2024-09-30 06:13:31-07:00,1
113302,2024-09-30,movement_30_sec,2024-09-30 06:14:01-07:00,1
113303,2024-09-30,movement_30_sec,2024-09-30 06:14:31-07:00,1
113304,2024-09-30,movement_30_sec,2024-09-30 06:15:01-07:00,1
113305,2024-09-30,movement_30_sec,2024-09-30 06:15:31-07:00,1
113306,2024-09-30,movement_30_sec,2024-09-30 06:16:01-07:00,1
113307,2024-09-30,movement_30_sec,2024-09-30 06:16:31-07:00,1
113308,2024-09-30,movement_30_sec,2024-09-30 06:17:01-07:00,1
113309,2024-09-30,movement_30_sec,2024-09-30 06:17:31-07:00,1
113310,2024-09-30,movement_30_sec,2024-09-30 06:18:01-07:00,1
113311,2024-09-30,movement_30_sec,2024-09-30 06:18:31-07:00,1
113312,2024-09-30,movement_30_sec,2024-09-30 06:19:01-07:00,2
113313,2024-09-30,movement_30_sec,2024-09-30 06:19:31-07:00,1
113314,2024-09-30,movement_30_sec,2024-09-30 06:20:01-07:00,1
113315,2024-09-30,movement_30_sec,2024-09-30 06:20:31-07:00,1
113316,2024-09-30,movement_30_sec,2024-09-30 06:21:01-07:00,1
113317,2024-09-30,movement_30_sec,2024-09-30 06:21:31-07:00,1
113318,2024-09-30,movement_30_sec,2024-09-30 06:22:01-07:00,2
113319,2024-09-30,movement_30_sec,2024-09-30 06:22:31-07:00,1
113320,2024-09-30,movement_30_sec,2024-09-30 06:23:01-07:00,1
113321,2024-09-30,movement_30_sec,2024-09-30 06:23:31-07:00,1
113322,2024-09-30,movement_30_sec,2024-09-30 06:24:01-07:00,1
113323,2024-09-30,movement_30_sec,2024-09-30 06:24:31-07:00,1
113324,2024-09-30,movement_30_sec,2024-09-30 06:25:01-07:00,1
113325,2024-09-30,movement_30_sec,2024-09-30 06:25:31-07:00,1
113326,2024-09-30,movement_30_sec,2024-09-30 06:26:01-07:00,1
113327,2024-09-30,movement_30_sec,2024-09-30 06:26:31-07:00,1
113328,2024-09-30,movement_30_sec,2024-09-30 06:27:01-07:00,1
113329,2024-09-30,movement_30_sec,2024-09-30 06:27:31-07:00,1
113330,2024-09-30,movement_30_sec,2024-09-30 06:28:01-07:00,1
113331,2024-09-30,movement_30_sec,2024-09-30 06:28:31-07:00,1
113332,2024-09-30,movement_30_sec,2024-09-30 06:29:01-07:00,1
113333,2024-09-30,movement_30_sec,2024-09-30 06:29:31-07:00,1
113334,2024-09-30,movement_30_sec,2024-09-30 06:30:01-07:00,1
113335,2024-09-30,movement_30_sec,2024-09-30 06:30:31-07:00,1
113336,2024-09-30,movement_30_sec,2024-09-30 06:31:01-07:00,1
113337,2024-09-30,movement_30_sec,2024-09-30 06:31:31-07:00,1
113338,2024-09-30,movement_30_sec,2024-09-30 06:32:01-07:00,1
113339,2024-09-30,movement_30_sec,2024-09-30 06:32:31-07:00,2
113340,2024-09-30,movement_30_sec,2024-09-30 06:33:01-07:00,1
113341,2024-09-30,movement_30_sec,2024-09-30 06:33:31-07:00,1
113342,2024-09-30,movement_30_sec,2024-09-30 06:34:01-07:00,1
113343,2024-09-30,movement_30_sec,2024-09-30 06:34:31-07:00,1
113344,2024-09-30,movement_30_sec,2024-09-30 06:35:01-07:00,1
113345,2024-09-30,movement_30_sec,2024-09-30 06:35:31-07:00,1
113346,2024-09-30,movement_30_sec,2024-09-30 06:36:01-07:00,1
113347,2024-09-30,movement_30_sec,2024-09-30 06:36:31-07:00,1
113348,2024-09-30,movement_30_sec,2024-09-30 06:37:01-07:00,1
113349,2024-09-30,movement_30_sec,2024-09-30 06:37:31-07:00,1
113350,2024-09-30,movement_30_sec,2024-09-30 06:38:01-07:00,1
113351,2024-09-30,movement_30_sec,2024-09-30 06:38:31-07:00,1
113352,2024-09-30,movement_30_sec,2024-09-30 06:39:01-07:00,2
113353,2024-09-30,movement_30_sec,2024-09-30 06:39:31-07:00,1
113354,2024-09-30,movement_30_sec,2024-09-30 06:40:01-07:00,1
113355,2024-09-30,movement_30_sec,2024-09-30 06:40:31-07:00,1
113356,2024-09-30,movement_30_sec,2024-09-30 06:41:01-07:00,1
113357,2024-09-30,movement_30_sec,2024-09-30 06:41:31-07:00,1
113358,2024-09-30,movement_30_sec,2024-09-30 06:42:01-07:00,1
113359,2024-09-30,movement_30_sec,2024-09-30 06:42:31-07:00,1
113360,2024-09-30,movement_30_sec,2024-09-30 06:43:01-07:00,1
113361,2024-09-30,movement_30_sec,2024-09-30 06:43:31-07:00,1
113362,2024-09-30,movement_30_sec,2024-09-30 06:44:01-07:00,1
113363,2024-09-30,movement_30_sec,2024-09-30 06:44:31-07:00,1
113364,2024-09-30,movement_30_sec,2024-09-30 06:45:01-07:00,1
113365,2024-09-30,movement_30_sec,2024-09-30 06:45:31-07:00,1
113366,2024-09-30,movement_30_sec,2024-09-30 06:46:01-07:00,1
113367,2024-09-30,movement_30_sec,2024-09-30 06:46:31-07:00,1
113368,2024-09-30,movement_30_sec,2024-09-30 06:47:01-07:00,1
113369,2024-09-30,movement_30_sec,2024-09-30 06:47:31-07:00,1
113370,2024-09-30,movement_30_sec,2024-09-30 06:48:01-07:00,1
113371,2024-09-30,movement_30_sec,2024-09-30 06:48:31-07:00,1
113372,2024-09-30,movement_30_sec,2024-09-30 06:49:01-07:00,1
113373,2024-09-30,movement_30_sec,2024-09-30 06:49:31-07:00,1
113374,2024-09-30,movement_30_sec,2024-09-30 06:50:01-07:00,1
113375,2024-09-30,movement_30_sec,2024-09-30 06:50:31-07:00,1
113376,2024-09-30,movement_30_sec,2024-09-30 06:51:01-07:00,1
113377,2024-09-30,movement_30_sec,2024-09-30 06:51:31-07:00,1
113378,2024-09-30,movement_30_sec,2024-09-30 06:52:01-07:00,3
113379,2024-09-30,movement_30_sec,2024-09-30 06:52:31-07:00,1
113380,2024-09-30,movement_30_sec,2024-09-30 06:53:01-07:00,1
113381,2024-09-30,movement_30_sec,2024-09-30 06:53:31-07:00,1
113382,2024-09-30,movement_30_sec,2024-09-30 06:54:01-07:00,1
113383,2024-09-30,movement_30_sec,2024-09-30 06:54:31-07:00,2
113384,2024-09-30,movement_30_sec,2024-09-30 06:55:01-07:00,1
113385,2024-09-30,movement_30_sec,2024-09-30 06:55:31-07:00,1
113386,2024-09-30,movement_30_sec,2024-09-30 06:56:01-07:00,1
113387,2024-09-30,movement_30_sec,2024-09-30 06:56:31-07:00,1
113388,2024-09-30,movement_30_sec,2024-09-30 06:57:01-07:00,1
113389,2024-09-30,movement_30_sec,2024-09-30 06:57:31-07:00,1
113390,2024-09-30,movement_30_sec,2024-09-30 06:58:01-07:00,2
113391,2024-09-30,movement_30_sec,2024-09-30 06:58:31-07:00,1
113392,2024-09-30,movement_30_sec,2024-09-30 06:59:01-07:00,1
113393,2024-09-30,movement_30_sec,2024-09-30 06:59:31-07:00,2
113394,2024-09-30,movement_30_sec,2024-09-30 07:00:01-07:00,1
113395,2024-09-30,movement_30_sec,2024-09-30 07:00:31-07:00,1
113396,2024-09-30,movement_30_sec,2024-09-30 07:01:01-07:00,2
113397,2024-09-30,movement_30_sec,2024-09-30 07:01:31-07:00,1
113398,2024-09-30,movement_30_sec,2024-09-30 07:02:01-07:00,1
113399,2024-09-30,movement_30_sec,2024-09-30 07:02:31-07:00,1
113400,2024-09-30,movement_30_sec,2024-09-30 07:03:01-07:00,1
113401,2024-09-30,movement_30_sec,2024-09-30 07:03:31-07:00,1
113402,2024-09-30,movement_30_sec,2024-09-30 07:04:01-07:00,1
113403,2024-09-30,movement_30_sec,2024-09-30 07:04:31-07:00,1
113404,2024-09-30,movement_30_sec,2024-09-30 07:05:01-07:00,2
113405,2024-09-30,movement_30_sec,2024-09-30 07:05:31-07:00,1
113406,2024-09-30,movement_30_sec,2024-09-30 07:06:01-07:00,2
113407,2024-09-30,movement_30_sec,2024-09-30 07:06:31-07:00,1
113408,2024-09-30,movement_30_sec,2024-09-30 07:07:01-07:00,3
113409,2024-09-30,movement_30_sec,2024-09-30 07:07:31-07:00,1
113410,2024-09-30,movement_30_sec,2024-09-30 07:08:01-07:00,1
113411,2024-09-30,movement_30_sec,2024-09-30 07:08:31-07:00,2
113412,2024-09-30,movement_30_sec,2024-09-30 07:09:01-07:00,1
113413,2024-09-30,movement_30_sec,2024-09-30 07:09:31-07:00,1
113414,2024-09-30,movement_30_sec,2024-09-30 07:10:01-07:00,1
113415,2024-09-30,movement_30_sec,2024-09-30 07:10:31-07:00,2
113416,2024-09-30,movement_30_sec,2024-09-30 07:11:01-07:00,2
113417,2024-09-30,movement_30_sec,2024-09-30 07:11:31-07:00,1
113418,2024-09-30,movement_30_sec,2024-09-30 07:12:01-07:00,1
113419,2024-09-30,movement_30_sec,2024-09-30 07:12:31-07:00,1
113420,2024-09-30,movement_30_sec,2024-09-30 07:13:01-07:00,1
113421,2024-09-30,movement_30_sec,2024-09-30 07:13:31-07:00,3
113422,2024-09-30,movement_30_sec,2024-09-30 07:14:01-07:00,1
113423,2024-09-30,movement_30_sec,2024-09-30 07:14:31-07:00,1
113424,2024-09-30,movement_30_sec,2024-09-30 07:15:01-07:00,1
113425,2024-09-30,movement_30_sec,2024-09-30 07:15:31-07:00,1
113426,2024-09-30,movement_30_sec,2024-09-30 07:16:01-07:00,1
113427,2024-09-30,movement_30_sec,2024-09-30 07:16:31-07:00,1
113428,2024-09-30,movement_30_sec,2024-09-30 07:17:01-07:00,2
113429,2024-09-30,movement_30_sec,2024-09-30 07:17:31-07:00,1
113430,2024-09-30,movement_30_sec,2024-09-30 07:18:01-07:00,1
113431,2024-09-30,movement_30_sec,2024-09-30 07:18:31-07:00,1
113432,2024-09-30,movement_30_sec,2024-09-30 07:19:01-07:00,1
113433,2024-09-30,movement_30_sec,2024-09-30 07:19:31-07:00,1
113434,2024-09-30,movement_30_sec,2024-09-30 07:20:01-07:00,1
113435,2024-09-30,movement_30_sec,2024-09-30 07:20:31-07:00,1
113436,2024-09-30,movement_30_sec,2024-09-30 07:21:01-07:00,3
113437,2024-09-30,movement_30_sec,2024-09-30 07:21:31-07:00,2
113438,2024-09-30,movement_30_sec,2024-09-30 07:22:01-07:00,1
113439,2024-09-30,movement_30_sec,2024-09-30 07:22:31-07:00,1
113440,2024-09-30,movement_30_sec,2024-09-30 07:23:01-07:00,1
113441,2024-09-30,movement_30_sec,2024-09-30 07:23:31-07:00,1
113442,2024-09-30,movement_30_sec,2024-09-30 07:24:01-07:00,2
113443,2024-09-30,movement_30_sec,2024-09-30 07:24:31-07:00,2
113444,2024-09-30,movement_30_sec,2024-09-30 07:25:01-07:00,1
113445,2024-09-30,movement_30_sec,2024-09-30 07:25:31-07:00,1
113446,2024-09-30,movement_30_sec,2024-09-30 07:26:01-07:00,2
113447,2024-09-30,movement_30_sec,2024-09-30 07:26:31-07:00,1
113448,2024-09-30,movement_30_sec,2024-09-30 07:27:01-07:00,1
113449,2024-09-30,movement_30_sec,2024-09-30 07:27:31-07:00,1
113450,2024-09-30,movement_30_sec,2024-09-30 07:28:01-07:00,2
113451,2024-09-30,movement_30_sec,2024-09-30 07:28:31-07:00,1
113452,2024-09-30,movement_30_sec,2024-09-30 07:29:01-07:00,1
113453,2024-09-30,movement_30_sec,2024-09-30 07:29:31-07:00,2
113454,2024-09-30,movement_30_sec,2024-09-30 07:30:01-07:00,2
113455,2024-09-30,movement_30_sec,2024-09-30 07:30:31-07:00,1
113456,2024-09-30,movement_30_sec,2024-09-30 07:31:01-07:00,1
113457,2024-09-30,movement_30_sec,2024-09-30 07:31:31-07:00,1
113458,2024-09-30,movement_30_sec,2024-09-30 07:32:01-07:00,1
113459,2024-09-30,movement_30_sec,2024-09-30 07:32:31-07:00,1
113460,2024-09-30,movement_30_sec,2024-09-30 07:33:01-07:00,1
113461,2024-09-30,movement_30_sec,2024-09-30 07:33:31-07:00,1
